"species","longitude","latitude","eco_values","source","elevation_points","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","temp_January","temp_October","temp_November","temp_December","temp_February","temp_March","temp_April","temp_May","temp_June","temp_July","temp_August","temp_September","precip_January","precip_October","precip_November","precip_December","precip_February","precip_March","precip_April","precip_May","precip_June","precip_July","precip_August","precip_September","ID","MYD13Q1_NDVI_2020_153"
"Merops apiaster",7.7641825157,46.2798074769,97,"inat",1784.37004969444,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-6.54832595841277","1.32534655604522","-3.20098078274403","-5.27465356108654","-6.84832614914763","-5.26623893781444","-2.90434203949725","1.88796827786118","4.73989820961191","7.40743359154667","7.65167385085237","4.72689900695356","70.9577445768768","91.135842900045","81.9577445768768","77.9577445768768","71.76309052246","70.5479245336692","69.207753888878","79.903620873668","77.5070649352512","64.2593172136667","73.3206887464587","63.4301677072518",46,0.82565849609375
"Merops apiaster",7.7763119951,46.3643397905,18,"inat",2172.45061811778,"Polar","Moist","Grassland","Mountains","Polar Moist",191,167,132,"Polar Moist Grassland on Mountains","#BFA784","-8.41726530723559","-0.473110053329521","-4.90736608998438","-7.0951875823444","-8.78300893569759","-7.81467582501759","-5.89972911170198","-1.09972911873377","2.08532414748105","5.19011886913847","5.80481244381198","2.90481250519032","93.3613798518584","101.338760804144","105.314659119573","98.8023658017156","91.1388149521439","97.2857510860012","98.6049513078584","97.579800902001","92.1647066764293","84.4057467742867","89.2821710065722","81.5970498305722",47,0.0507181243896484
"Merops apiaster",7.7844495758,46.2183284219,18,"inat",2753.79534897153,"Polar","Moist","Grassland","Mountains","Polar Moist",191,167,132,"Polar Moist Grassland on Mountains","#BFA784","-9.45087075969835","-1.53332134270902","-5.93332125820725","-8.11426558308575","-9.9208117078326","-9.44163783569415","-7.98152006507182","-3.15146108788318","0.499424129971649","3.84585232934883","4.88573441691425","1.86667873954169","79.3866082974158","79.3748766547103","88.6486010820632","78.413473242063","75.3211467654159","86.5117051260626","85.4580427214165","82.5712612507099","77.0028528587094","72.2320078067087","77.1665462747089","69.9759879140622",48,0.187306018066406
"Merops apiaster",7.7869976615,46.2727683274,97,"inat",1646.77749790404,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-6.24025995474819","1.60478019537617","-2.94165958176696","-5.03563142681116","-6.49521966975087","-4.69911143560598","-2.15267156860246","2.55195683432915","5.30088861641747","7.87766860771995","8.00478032357478","5.00940867613077","61.5111623770453","83.6457207340894","71.5714429970452","67.5714429970452","62.4862430320007","60.3283214810449","60.1813221580896","73.8036422850452","73.215127281912","58.9366444909563","68.9366444909563","58.035841573045",49,0.87876611328125
"Merops apiaster",7.7974159292,46.2846166621,107,"inat",1247.02535718153,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300","-5.31283798699479","2.85533254465603","-1.88203823854666","-4.11283814639693","-5.21006730095917","-2.8948762880312","-0.129476396107305","4.4051235675836","7.17052361046489","9.53315273764051","9.36775311516413","6.43972365621304","59.0831235213643","77.4979104079994","68.8336171524537","66.0831235213643","64.737122973364","56.2772142093654","54.1796177004539","73.2073255409087","81.2627412218182","67.916740673818","75.8571458089073","57.8336171524537",50,0.735421923828125
"Merops apiaster",7.799776911,46.3671063088,5,"inat",2723.4862875431,"Polar","Moist","Sparsely or Non vegetated","Mountains","Polar Moist",156,150,138,"Polar Moist Sparsely or Non vegetated on Mountains","#9C968A","-10.3711993003901","-2.31332486527598","-6.78976546314629","-9.01592347088238","-10.9053100392233","-10.5132629469432","-9.00005102456046","-4.23176705649583","-0.647373714273618","2.79468993034464","3.80524131002284","0.960517058072876","75.5472202000002","70.3092572422643","80.3887849782642","73.0210697702642","71.3355717257363","81.0443955154724","75.9155556582642","73.4183803427921","70.1525702582642","68.7842348000002","70.9698968982641","65.2314777440002",51,-0.00555648078918457
"Merops apiaster",7.8132082996,47.2738272334,97,"inat",432.580641360987,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-2.29999995231628","5.56407313809508","1.26712681550293","-1.10000002384186","-1.70000004768372","1","3.46712686318665","7.80000019073486","10.8671266384684","12.8999996185303","12.5671270879049","9.30000019073487","79.4137276336365","93","97.3592680079996","92.3592680079996","80.4137276336366","74.3592680079996","89.054459625637","107.945540374363","121.969463673637","112","107","87.9694636736369",52,0.7740412109375
"Merops apiaster",8.1097945482,46.5641358926,6,"inat",2741.58290774107,"Polar","Moist","Snow and Ice","Mountains","Polar Moist",255,255,255,"Polar Moist Snow and Ice on Mountains","#FFFFFF","-11.8199101093337","-3.52628325027649","-8.07418718600352","-10.3938181628236","-12.261352484743","-11.6357710305398","-9.91656336684951","-5.11656349814462","-2.0490287925353","0.84502079373255","1.78008993801511","-0.706652522941159","82.1901687927916","75.995296273583","84.548289511875","80.7017907269581","74.3864759047916","84.9292465083332","77.5692155464997","73.6757533749582","81.4148310904997","86.0952881918749","86.7017907269581","78.898097838958",53,-0.0484126861572266
"Merops apiaster",8.8335816831,46.0099124632,97,"inat",516.939668660732,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-2.35434976686407","6.35702997221833","1.24243008522023","-1.70322024337734","-1.65756993448461","1.05702991703686","4.05566035529357","8.82461013289311","11.988080347685","14.5556605022063","14.3246101328931","10.773480469432","76.9677976642655","141.278302080266","101.821799100177","68.1459985640885","63.8354941480885","96.113796228354","128.771089476619","162.246099744531","154.246099744531","120.835494148088","145.333093784354","144.935595328531",54,0.86347841796875
"Merops apiaster",8.835368628,46.1990153017,97,"inat",1019.90289739732,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-2.80282416029304","5.0390978940241","-0.00974904551547527","-2.22840058558216","-2.46374310677018","-0.342250395911334","1.86059075618518","6.91956589277764","10.5195658728003","13.0195658728003","12.9195662010887","9.5293319299802","74.6465751607448","135.45108503851","101.381836204","72","65.0888556062349","88.214927170235","119.852528014235","151.05682272949","155.508077491725","135.93075116549","152.86150233098","141.154482928745",55,0.8578037109375
"Merops apiaster",8.8375442576,46.017727989,97,"inat",689.965675352326,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-2.65114138396004","5.73491887696994","0.697654635988768","-2.07667573098062","-2.1394116879306","0.372516063302472","3.30924916355723","8.10958224108934","11.2097801728726","13.809248865998","13.6095822395006","10.1349187940031","74.4899389962266","139.117297676226","100.113965829485","66.7466354214842","62.7433035747424","93.4879599309685","124.605257607195","156.348561181937","148.979877992453","120.998020934742","141.603904825711","142.485980865711",56,0.90222587890625
"Merops apiaster",8.8473755015,46.0485934504,103,"inat",1563.89869363323,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605","-4.04813721381705","3.28847424971148","-1.55089422852269","-3.5026392729277","-4.25089422927548","-2.48677256697146","0.0857173599309734","5.01322745449589","8.14021937329634","10.713227263761","10.6677295544367","7.40085073691474","70.8762343513413","144.818944504049","98.0612945313414","66.606314834683","56.5174508139757","85.4613375526592","123.061294531341","148.663604681975","135.944861021268","118.366115675951","133.366115675951","141.791375014683",57,0.42556806640625
"Merops apiaster",8.8610911581,46.1586647922,166,"inat",196.360979244858,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.42929084240397","7.26292860861786","1.9629285782863","-1.52929080050431","-0.853977499017045","2.6460224640683","6.0920448994191","10.5460226691619","13.6999998092651","15.955147815224","15.6077809470279","12.0077806397598","79","138.291163908","99","71","62","92.4602249360002","133.370714036","164.382418835209","163.922193899209","127.830938972","153","150.291163908",58,0.82229892578125
"Merops apiaster",8.8763443451,46.0576658625,97,"inat",1101.04032214758,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-3.6756637309818","4.36652120442249","-0.599611024410811","-3.03367335872302","-3.46574307644821","-1.14770009274391","1.64257384562298","6.33807876665207","9.49066287723163","11.9906628772316","11.8522998789941","8.56652123978352","71.8035337364763","141.381685324953","98.5258425609525","66.8035337364763","60.3226428239999","89.6070674729526","125.668054885429","152.884758648477","146.385575147999","124.180430499524","142.841751911524","143.803533736476",59,0.89594599609375
"Merops apiaster",8.8892853157,46.0629761768,97,"inat",1304.03980294611,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-3.93489367132878","3.73592684697485","-1.15958316521284","-3.33489359006078","-3.93938362873603","-1.88998677524749","0.810013161985246","5.61001304811708","8.81001297511115","11.3100129751111","11.2100133118579","7.93470276266515","70.987758186795","144.08979880559","98.259137286795","67","57.740862713205","86.5143830159998","123.616423634795","149.583766045205","140.81024574241","121.855145145205","139.34911238482","144.044899402795",60,0.83308505859375
"Merops apiaster",8.8907227301,46.1147859818,97,"inat",1528.4017809191,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-4.52817933306558","2.82706759690159","-1.94486836712228","-3.92817919092806","-4.77293233302391","-3.02829429628838","-0.472798416620134","4.33781026809828","7.61037859728812","10.1548828516488","10.0548824701791","6.93805942738139","73.1707230299107","147.836751433554","101.557450641911","69.8900816918214","56.7231906961786","86.5198331582677","124.302488029732","148.794150974268","140.063485814625","123.720699208357","137.724531242625","144.557450641911",61,0.7814388671875
"Merops apiaster",8.9038174275,46.1051972473,97,"inat",1227.21754908195,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-4.18804417536285","3.78681040845656","-1.10848040659925","-3.48856260337678","-4.10061684049065","-1.90920428832534","0.882413925108371","5.5866047368266","8.78712324947075","11.194986432436","11.0949868867","7.8991775255713","72.0786345646495","142.087930248","100.960147724","68.0786345646495","59.9477256292988","87.0786345646495","122.833351636649","149.763026318701","145.75373063535","126.956034876","142.914126176","143.878386748",62,0.8794890625
"Merops apiaster",8.9736847005,46.0464951767,173,"inat",357.137799854102,"Warm Temperate","Moist","Cropland","Mountains","Warm Temperate Moist",100,150,37,"Warm Temperate Moist Cropland on Mountains","#649625","-1.32905093268141","7.3972233723057","2.39722336607747","-0.534275586001698","-0.534275586001698","2.26049976067802","5.46049980188269","9.79994083600222","13.0657247906087","15.6577821434494","15.3657240535855","11.7972233174747","82.7889114696114","151.947162080833","102.920578796","71.9205787960003","60.0794212039998","97.1310755296114","142.130483732834","177.341663368056","172.867740876834","132.895507755222","157.657244143223","166.103308651223",63,0.67162880859375
"Merops apiaster",9.1277762799,46.2508447121,97,"inat",851.163648055646,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-2.74340289526748","5.82987902548819","0.686632997925797","-2.05343642873357","-2.07012105402185","0.413194301556281","3.10316077136638","7.91984537289283","11.3198451026965","13.7098120063998","13.5198457065188","10.2198455157839","74.7328179200333","130.166846412","98","71.5010297840328","61","84.4006941160659","117.400694116066","148.732817920033","157.899664332033","140.667876196033","152.501029784033","146.231788136",64,0.88388271484375
"Merops apiaster",9.2144554668,47.4796868242,107,"inat",504.371062140433,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300","-2.69375814835457","5.59999990463257","1.10146472132465","-1.49375810811177","-2.19853534845487","0.87799907955986","3.40146479110417","7.97799911651528","11.1014650702222","13.1779990306889","12.9062415327412","9.60146507022225","55","74.2677809773288","83.9375810959995","71.9375810959995","62.9853530286642","62.9853530286642","83.2677809773288","98.1722371119996","127.985353028664","129.095171236663","115.157590140664","88.487790021993",65,0.800251953125
"Oriolus oriolus",6.0278919339,46.1842140449,173,"inat",350.706550684959,"Warm Temperate","Moist","Cropland","Mountains","Warm Temperate Moist",100,150,37,"Warm Temperate Moist Cropland on Mountains","#649625","-1.83943142291745","6.16056838566994","1.81790377895149","-0.582096217114427","-1.13943149444302","1.06660030375427","3.91790378121299","8.21790397863818","11.2179039786382","13.3179035523152","12.8271685434247","9.61790374305004","78.8209621744894","99.3943146119997","90.8812796652444","87.8209621744894","78.8209621744894","67.5472825439997","70.152967932","80.7586533200003","93.939682509245","73.3339971212447","69","100.152967932",66,0.7479388671875
"Oriolus oriolus",6.145305,46.199448,113,"gbif",389.280357251703,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300","-1.55028401198867","6.24696595002603","2.04696591680974","-0.153034040680413","-0.853034031354507","1.20359000586006","3.94696601217717","8.20358978455976","11.3035901317929","13.6035903225278","13.1469660743283","9.94696575929117","76.4337599999997","92.0634","88","86","77","64.4062596159997","64.4696596159997","76.027500384","92.027500384","72","68","95",67,0.325387475585938
"Oriolus oriolus",6.151858,46.20438,113,"gbif",376.775880590142,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300","-1.49743999938963","6.30256018829347","2.10255990829469","-0.0974400014519522","-0.798149233879657","1.20185082351869","4.00185077583497","8.2018505939253","11.3018509577446","13.6018511484795","13.1999998092651","10.0018507846602","76.9814922239999","92","88.7115444479999","86","77.007092224","65.0185077760001","64.269947776","76.007092224","91.2955477760001","72","68","95",68,0.259917211914063
"Oriolus oriolus",6.6342497317,46.7987101608,97,"inat",428.831508996583,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-1.39240737277202","6.34753219758814","1.90759257954426","-0.192407402294387","-0.826929338339891","1.37307065776475","3.8730707609229","8.23854882710191","11.2730708883926","13.5730709507184","13.2730708883926","10.0730709507184","77.5246788361204","96.7352514919998","92.7352514919998","85.8698981321202","73.6593254762408","74.2692932802407","84.7352514919998","102","109.735251492","96.390032196","98.2692932802408","98.7352514919998",69,0.70904306640625
"Oriolus oriolus",6.8109246343,46.836455543,111,"inat",429.489047563553,"Cool Temperate","Moist","Forest","Plains","Cool Temperate Moist",1,109,0,"Cool Temperate Moist Forest on Plains","#016D00","-1.56172186388825","6.33827818188576","2.03827807257214","-0.335022755548199","-0.861721871163163","1.43827814217003","3.84064758800371","8.14064741062864","11.1406474106286","13.3382778549561","13.0484424849543","9.9673465639991","67.4302580051373","84.5176608340915","80.7209429441831","74.6572339001829","61.5555928451371","68.3286169500915","73.9362909559999","93.5176608340915","100.328616950091","90.3286169500915","98.1632668510456","89.2269758950457",70,0.68457109375
"Oriolus oriolus",6.860104,46.8599463,110,"inat",440.588394376115,"Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E","-1.72372594942483","6.09621520332872","1.79621517744151","-0.503784799774407","-1.0037848127882","1.29621517744151","3.69621524678135","7.97627419560148","10.9962152036095","13.1962150128746","12.8962150123131","9.79621539434433","63.306444","81.39455277888","76.306444","71.306444","58.21833522112","65.71248","70.91189122112","91.593964","94.50585522112","88.52477922112","96.018924","85.5939640000001",71,0.549165625
"Oriolus oriolus",6.9939274585,46.9395270935,110,"inat",463.560129109513,"Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E","-1.25550386602153","6.26180327830271","2.06180331693064","-0.0555038914293723","-0.779829002478978","1.32017101270496","3.7201709332833","7.99584589448936","10.9958456161707","13.1958459820732","12.9201710061313","9.93893292316148","59.5280438000003","77.5836765654053","73.5836765654053","67.7567487800003","55.5280438000003","61","68","90.7011160145953","91.5836765654053","86.3404253454056","93.7011160145953","81.7567487800003",72,0.704518994140625
"Oriolus oriolus",7.0530945,46.975545,111,"inat",429.701016222036,"Cool Temperate","Moist","Forest","Plains","Cool Temperate Moist",1,109,0,"Cool Temperate Moist Forest on Plains","#016D00","-1.73080799629977","6.0184575459975","1.61845758517683","-0.530808012845966","-1.13080803118704","1.31286595538378","3.71286603541374","8.0128660490799","11.0507346299365","13.212865858345","12.8563259217602","9.76360036558182","58","77","73.055915636","66.6213156359999","54.5653999999999","60.4346000000001","68","90","93.6213156359999","86.87134","92","81",73,0.795927587890625
"Oriolus oriolus",7.163333,47.470278,97,"inat",449.223537124018,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000","-2.40000009536743","5.39400223452747","0.899999976158142","-1","-2","0.793336010332135","2.90932995302978","7.19333581562045","10.1999998092651","12.3999996185303","12.1000003814697","9","69.9067013344","78","82.0066613344","82.0666399999997","68","61.9067013344","71.0066613344","94.0066613344","93.0666399999997","83.0666399999997","79","80.0666399999997",74,0.8144943359375
"Oriolus oriolus",8.37348066,47.31462311,96,"inat",378.151148034305,"Cool Temperate","Moist","Shrubland","Mountains","Cool Temperate Moist",35,83,0,"Cool Temperate Moist Shrubland on Mountains","#235300","-2.29999995231628","5.80000019073486","1.31738366182513","-1.10000002384186","-1.79999995231628","1.10000002384186","3.79999995231628","8.29190654522443","11.3919060502066","13.3000001907349","12.9919063544896","9.69190624094143","77","90","95","89","84","73.5084837463575","85.9190638536426","103","125","117.3176792","113.826162946357","87.5084837463575",75,0.776110302734375
"Oriolus oriolus",8.518789,47.378414,113,"gbif",411.38637480789,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300","-2","6.19999980926514","1.70000004768372","-0.699999988079071","-1.39999997615814","1.39999997615814","4.09999990463257","8.5","11.5977846427774","13.7977844520425","13.3999996185303","10.0977846427774","68.24532","84.3134826976003","89","82","77.3134826976003","67.0903200000004","83.3134826976003","101.09032","128.7768373024","119.0681626976","114.845","85.0903200000004",76,0.344152465820313
"Oriolus oriolus",8.52348367,47.54752975,103,"inat",404.052062412678,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605","-2.54568664800698","5.57467023721166","1.16819600010106","-1.20000004768372","-2.04568664800698","0.854313300919775","3.57467023721166","7.97467033257909","11.0543135156116","13.0543135156116","12.6746702626256","9.4543131341419","71.1388265157722","80","85","84","76","61","73.7964299999998","86.3395630842278","108.506593831544","101.049726915772","94.1144703999996","71.7964299999998",77,0.778823046875
"Oriolus oriolus",8.7556756195,46.1738426239,176,"inat",240.056049466807,"Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903","-2.26568416551036","6.99849084452306","1.7689182078766","-1.55914526042386","-0.942650336765505","2.19195201141919","5.30855040792988","10.026554425018","13.2330930605062","15.6330933506843","15.2919520915122","11.6919518203689","77.1307772727746","132.784753973936","98.8350510411619","70.1307772727746","65.0653886363873","92.9497029327746","126.015091569162","161.196165909162","161.012227170711","126.211257478324","150.373342038711","140.489027742324",78,0.626658447265625
"Oriolus oriolus",8.8015625998,46.1653009197,171,"inat",198.282581518509,"Warm Temperate","Moist","Grassland","Mountains","Warm Temperate Moist",86,129,14,"Warm Temperate Moist Grassland on Mountains","#56810E","-2.067222088827","7.33277792640547","2.13277795885671","-1.26722209644324","-0.667222092635121","2.60152913679616","5.88866379035927","10.355885688039","13.5558861304386","15.9558858491338","15.6558858787739","12.0558861304386","77.1050304634923","134.792542439492","98.1050304634923","70.1050304634923","63.5435679245078","92.8975729029846","129","164.456432075492","161.777251191492","126.441140827492","149.753628851492","144.128652803492",79,0.515715576171875
"Oriolus oriolus",8.8015738316,46.1653243471,171,"inat",198.234726602889,"Warm Temperate","Moist","Grassland","Mountains","Warm Temperate Moist",86,129,14,"Warm Temperate Moist Grassland on Mountains","#56810E","-2.06778434656094","7.33221566800128","2.13221570112278","-1.26778435384204","-0.667784350201489","2.60110166095557","5.88777823448281","10.3555623917062","13.5555628314247","15.955562550522","15.655562582441","12.0555628314247","77.1054521532988","134.794311945299","98.1054521532988","70.1054521532988","63.5446097067006","92.8997640985976","129","164.455390293299","161.783295457298","126.444373805298","149.755514013298","144.133233597298",80,0.515715576171875
"Oriolus oriolus",8.8015952054,46.1653251015,171,"inat",198.203696133276,"Warm Temperate","Moist","Grassland","Mountains","Warm Temperate Moist",86,129,14,"Warm Temperate Moist Grassland on Mountains","#56810E","-2.06780245216539","7.33219756237524","2.13219759551833","-1.2678024594357","-0.667802455800544","2.60134004111742","5.8878352110374","10.3556374743311","13.5556379139634","15.9556376322583","15.655637665066","12.0556379139634","77.1046108027759","134.796035450776","98.1046108027759","70.1046108027759","63.5429767292244","92.9006462535516","129","164.457023270776","161.782635162776","126.443622982776","149.752198334776","144.135047630776",81,0.515715576171875
"Oriolus oriolus",8.8022184838,46.1592889578,159,"inat",197.723759268961,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-1.92293496882626","7.47706503467252","2.27706507885746","-1.0844025009231","-0.522935004151699","2.72416250663321","6.10658935407798","10.468056686693","13.6295245146769","16.0385326533899","15.738532462655","12.1770653207748","77","134.766218056","98","70","63.1436999014661","92.766218056","128.614674936","164.856300098534","160.909917957466","125.524592893466","149.143699901466","143.766218056",82,0.712715087890625
"Oriolus oriolus",8.802423086,46.1600756413,161,"inat",197.876445670536,"Warm Temperate","Moist","Settlement","Plains","Warm Temperate Moist",163,170,28,"Warm Temperate Moist Settlement on Plains","#A3AA1C","-1.9418153773276","7.45818464867837","2.25818467035612","-1.11272311367512","-0.541815409839641","2.7142563086562","6.08118997192928","10.452097452527","13.6230055806921","16.0290924153784","15.7290922246435","12.1581849347807","77","134.79077032","98","70","63.1483599445993","92.7907703199999","128.709076955999","164.851640055401","160.939130264599","125.648207220599","149.148359944599","143.79077032",83,0.712715087890625
"Oriolus oriolus",8.8024849445,46.1599608511,161,"inat",197.779971968768,"Warm Temperate","Moist","Settlement","Plains","Warm Temperate Moist",163,170,28,"Warm Temperate Moist Settlement on Plains","#A3AA1C","-1.9390604118709","7.4609396108509","2.26093963581281","-1.10859066549007","-0.539060444793465","2.71643812525801","6.08526038915485","10.4547903952347","13.6243210232001","16.030469903033","15.7304697122981","12.1609398969532","77","134.79819334","98","70","63.1403166009499","92.7981933399999","128.695302132","164.85968339905","160.93850994095","125.63381207295","149.14031660095","143.79819334",84,0.712715087890625
"Oriolus oriolus",8.8025463,46.1586169806,159,"inat",196.942902264769,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-1.90680751218118","7.49319247209217","2.29319253550253","-1.06021131595549","-0.506807549909799","2.73621217908215","6.13072839482217","10.4841320471782","13.6375360415972","16.0465964105505","15.7465962198157","12.1931927581945","77","134.805556","98","70","63.1038404210944","92.8055559999999","128.534037672","164.896159578906","160.909396421094","125.443434093094","149.103840421094","143.805556",85,0.712715087890625
"Oriolus oriolus",8.8033855552,46.1583433006,159,"inat",195.794228011985,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-1.90023919061519","7.49976078582812","2.29976085706853","-1.0503588336065","-0.50023922932256","2.74518250620704","6.14496579809048","10.4950853092387","13.6452050579917","16.0498805830786","15.7498803923437","12.1997610719304","77","134.906266624","98","70","63.0469787998665","92.906266624","128.501196072","164.953021200133","160.953245423866","125.454441495867","149.046978799867","143.906266624",86,0.712715087890625
"Oriolus oriolus",8.8033866662,46.1583146922,159,"inat",195.769286854527,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-1.89955258885146","7.50044738677335","2.30044745883225","-1.04932893096091","-0.49955262766115","2.74556462165531","6.14597021812795","10.4957464304405","13.645522874053","16.0502238851882","15.7502236944533","12.2004476728756","77","134.906399944","98","70","63.0465906506652","92.9063999439999","128.497763064","164.953409349335","160.952990594665","125.450753658665","149.046590650665","143.906399944",87,0.712715087890625
"Oriolus oriolus",8.8035992847,46.1584370036,159,"inat",195.524226294568,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-1.9024880631513","7.49751191597287","2.29751198453242","-1.05373214241066","-0.502488101523563","2.7452669594741","6.14294836065274","10.4941923013668","13.6454364882021","16.0487561427892","15.7487559520544","12.1975122020752","77","134.931914164","98","70","63.0348899352129","92.931914164","128.512440432","164.965110064787","160.966804099213","125.479244531213","149.034889935213","143.931914164",88,0.712715087890625
"Oriolus oriolus",8.8039137268,46.1583767595,159,"inat",194.966735719065,"Warm Temperate","Moist","Grassland","Plains","Warm Temperate Moist",91,184,24,"Warm Temperate Moist Grassland on Plains","#5BB818","-1.90104220440662","7.49895777299396","2.2989578432771","-1.05156335429364","-0.501042242994332","2.74794542784266","6.14693492470518","10.4974559403559","13.6479771710034","16.049479074747","15.7494788840121","12.1989580590963","77","134.969647216","98","70","63.0153345646069","92.9696472159999","128.50521114","164.984665435393","160.984981780607","125.490192920607","149.015334564607","143.969647216",89,0.712715087890625
"Oriolus oriolus",8.856772,46.155483,166,"gbif",193.21340177352,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.28918160161903","7.35294011669899","2.05293994362544","-1.38918151213871","-0.815796006271778","2.68420402508742","6.16840783939374","10.5842043212128","13.6999998092651","15.9950615197213","15.6578785117266","12.0578786822289","79","138.154680000001","99","71","62","92.8420400000006","132.470599999999","164.2632553856","163.4212153856","127.31264","153","150.154680000001",90,0.802416455078125
"Oriolus oriolus",8.8595326804,46.1652310566,166,"inat",195.46199396378,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.49716484670378","7.19116544623643","1.87006247097731","-1.60883451154829","-0.932772663171739","2.56722725668705","5.91335158600744","10.434454704109","13.6672273175919","15.9239379034471","15.5672275772519","11.9672271957822","79","137.643921648","99","71","62","92.3277267919998","133.760618064001","164.538757167998","164.655453584","128.088344856001","153.211030375998","149.97164844",91,0.83759853515625
"Oriolus oriolus",8.859615,46.152725,166,"gbif",191.498219414997,"Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06","-2.26222784251971","7.31732012028335","2.05191996476481","-1.36222776777549","-0.800000011920929","2.64277855404084","6.10285688797372","10.4968680409044","13.6141676425618","15.9314677914234","15.5773986500753","12.0000201079438","79.3460000000013","139.518800000003","99.6321074000023","71.286107400001","62.3460000000013","93.5190000000019","133.405692600003","165.405692600003","164.804907400004","128.745014800004","154.091214800004","151.691800000004",92,0.82724072265625
